SalesOrderNumber,OrderDate,ItemsSold,SalesAmount,Country,ProductsEnum
SO61848,1/10/2015,2,2419.06,United States,2
SO61849,1/10/2015,4,567.76,Canada,1
SO61850,1/10/2015,2,574.98,United States,2
SO61851,1/10/2015,4,1169.46,Canada,1
SO61852,1/10/2015,3,1740.97,United States,1
SO61853,1/10/2015,3,1179.47,France,1
SO61854,1/10/2015,3,2418.05,United Kingdom,2
SO61855,1/10/2015,1,2384.07,Australia,2
SO61856,1/11/2015,4,77.92,Australia,1
SO61857,1/11/2015,1,34.99,Australia,2
SO61858,1/11/2015,1,53.99,Australia,4
SO61859,1/11/2015,2,1735.98,France,3
SO61860,1/11/2015,3,1763.97,United Kingdom,2
SO61861,1/11/2015,1,2443.35,United Kingdom,2
SO61862,1/11/2015,3,2405.47,Germany,1
SO61863,1/11/2015,1,49.99,United States,2
SO61864,1/11/2015,3,63.97,United States,1
SO61865,1/11/2015,1,4.99,United States,2
SO61866,1/11/2015,3,63.97,Canada,2
SO61867,1/11/2015,4,110.46,United States,1
SO61868,1/11/2015,4,96.07,United States,1
SO61869,1/11/2015,1,32.6,United States,4
SO61870,1/11/2015,2,27.28,United States,1
SO61871,1/11/2015,3,42.93,United States,2
SO61872,1/11/2015,4,94.46,United States,1
SO61873,1/11/2015,4,77.92,Canada,1
SO61874,1/11/2015,2,38.98,United States,3
SO61875,1/11/2015,4,77.92,United States,1
SO61876,1/11/2015,2,14.98,United States,1
SO61877,1/11/2015,1,9.99,United States,4
SO61878,1/11/2015,1,69.99,United States,1
SO61879,1/11/2015,2,119.98,Canada,3
SO61880,1/11/2015,1,69.99,United States,2
SO61881,1/11/2015,3,128.97,United States,1
SO61882,1/11/2015,2,85.48,United States,2
SO61883,1/11/2015,1,21.98,Canada,2
SO61884,1/11/2015,2,94.48,France,2
SO61885,1/11/2015,2,85.48,United Kingdom,2
SO61886,1/11/2015,3,42.28,France,2
SO61887,1/11/2015,3,69.97,France,1
SO61888,1/11/2015,2,6.28,United Kingdom,2
SO61889,1/11/2015,2,29.48,United Kingdom,2
SO61890,1/11/2015,3,27.77,Germany,2
SO61891,1/11/2015,2,13.98,United Kingdom,1
SO61892,1/11/2015,4,195.27,Germany,2
SO61893,1/11/2015,3,18.97,United Kingdom,2
SO61894,1/11/2015,3,74.98,United States,1
SO61895,1/11/2015,2,37.29,Canada,2
SO61896,1/11/2015,3,74.98,United States,2
SO61897,1/11/2015,4,111.96,Canada,2
SO61898,1/11/2015,1,21.98,Canada,1
SO61899,1/11/2015,2,14.98,France,2
SO61900,1/11/2015,1,34.99,Germany,3
SO61901,1/11/2015,2,839.48,United States,1
SO61902,1/11/2015,3,2350.96,Canada,2
SO61903,1/11/2015,4,2381.96,United States,2
SO61904,1/11/2015,4,2384.96,United States,2
SO61905,1/11/2015,5,2442.03,United Kingdom,2
SO61906,1/11/2015,4,1769.96,Australia,1
SO61907,1/11/2015,1,2443.35,Australia,2
SO61908,1/11/2015,3,2457.33,Australia,2
SO61909,1/11/2015,1,539.99,Australia,2
SO61910,1/11/2015,1,564.99,Australia,1
SO61911,1/11/2015,1,2294.99,Australia,2
SO61912,1/11/2015,4,2426.95,Australia,1
SO61913,1/11/2015,1,2319.99,Australia,2
SO61914,1/11/2015,2,2438.06,United States,2
SO61915,1/11/2015,4,2453.04,United States,1
SO61916,1/11/2015,2,1155.48,United States,1
SO61917,1/11/2015,2,1174.48,United States,2
SO61918,1/11/2015,4,1764.96,Canada,1
SO61919,1/11/2015,3,805.33,Australia,1
SO61920,1/11/2015,5,2461.03,Australia,1
SO61921,1/11/2015,2,548.98,Australia,2
SO61922,1/12/2015,4,119.95,Australia,2
SO61923,1/12/2015,2,85.48,Australia,2
SO61924,1/12/2015,2,7.28,Australia,2
SO61925,1/12/2015,2,819.48,France,2
SO61926,1/12/2015,1,53.99,Canada,3
SO61927,1/12/2015,1,2.29,Canada,2
SO61928,1/12/2015,1,53.99,Canada,4
SO61929,1/12/2015,1,3.99,United States,3
SO61930,1/12/2015,2,7.28,United States,2
SO61931,1/12/2015,2,33.98,United States,2
SO61932,1/12/2015,2,34.98,Canada,2
SO61933,1/12/2015,3,22.93,United States,1
SO61934,1/12/2015,2,119.98,Canada,1
SO61935,1/12/2015,2,78.98,United States,2
SO61936,1/12/2015,1,4.99,United States,3
SO61937,1/12/2015,1,4.99,United States,2
SO61938,1/12/2015,1,21.98,United States,4
SO61939,1/12/2015,1,32.6,United Kingdom,2
SO61940,1/12/2015,2,34.98,United Kingdom,2
SO61941,1/12/2015,3,89.97,United Kingdom,1
SO61942,1/12/2015,2,67.49,Germany,2
SO61943,1/12/2015,2,12.94,United Kingdom,2
SO61944,1/12/2015,1,28.99,France,2
SO61945,1/12/2015,2,37.29,Canada,2
SO61946,1/12/2015,4,39.25,Canada,2
SO61947,1/12/2015,1,21.98,United States,4
SO61948,1/12/2015,2,777.44,United States,2
SO61949,1/12/2015,2,2341.97,Canada,2
SO61950,1/12/2015,3,2376.96,United States,1
SO61951,1/12/2015,2,2354.99,United States,2
SO61952,1/12/2015,4,2362.27,United States,2
SO61953,1/12/2015,5,2496.27,Canada,1
SO61954,1/12/2015,2,2419.06,United Kingdom,2
SO61955,1/12/2015,3,2428.05,Germany,2
SO61956,1/12/2015,5,2578.43,Australia,2
SO61957,1/12/2015,3,2457.33,Australia,1
SO61958,1/12/2015,4,1184.46,Australia,2
SO61959,1/12/2015,1,1120.49,Australia,2
SO61960,1/12/2015,4,1189.46,Australia,2
SO61961,1/12/2015,2,2393.06,United States,2
SO61962,1/12/2015,3,2447.05,United States,1
SO61963,1/12/2015,2,2419.06,United States,1
SO61964,1/12/2015,4,600.46,United States,2
SO61965,1/12/2015,2,1735.98,United States,2
SO61966,1/12/2015,2,1170.48,United Kingdom,2
SO61967,1/12/2015,2,1170.48,United Kingdom,2
SO61968,1/12/2015,3,2401.01,Australia,2
SO61969,1/12/2015,4,2482.04,Australia,2
SO61970,1/12/2015,3,1228.83,Australia,1
SO61971,1/12/2015,4,578.46,Australia,1
SO61972,1/13/2015,1,7.95,United States,2
SO61973,1/13/2015,3,37.27,Australia,2
SO61974,1/13/2015,2,34.98,Australia,2
SO61975,1/13/2015,2,32.28,Australia,2
SO61976,1/13/2015,3,64.47,Australia,2
SO61977,1/13/2015,4,113.47,Australia,2
SO61978,1/13/2015,2,38.98,Australia,2
SO61979,1/13/2015,2,13.98,United Kingdom,1
SO61980,1/13/2015,4,819.46,United Kingdom,1
SO61981,1/13/2015,3,826.46,United Kingdom,1
SO61982,1/13/2015,2,59.98,Canada,2
SO61983,1/13/2015,2,23.78,United States,1
SO61984,1/13/2015,2,34.89,Canada,1
SO61985,1/13/2015,2,34.89,United States,2
SO61986,1/13/2015,4,119.96,United States,1
SO61987,1/13/2015,3,71.58,United States,2
SO61988,1/13/2015,2,14.98,United States,1
SO61989,1/13/2015,2,14.98,United States,2
SO61990,1/13/2015,1,4.99,Canada,3
SO61991,1/13/2015,4,22.26,Canada,1
SO61992,1/13/2015,1,4.99,Canada,3
SO61993,1/13/2015,1,21.98,United States,1
SO61994,1/13/2015,1,21.98,Canada,3
SO61995,1/13/2015,2,6.28,France,2
SO61996,1/13/2015,2,38.98,United Kingdom,2
SO61997,1/13/2015,2,39.99,United States,2
SO61998,1/13/2015,1,35,United States,4
SO61999,1/13/2015,3,48.97,France,2
SO62000,1/13/2015,3,65.96,United States,1
SO62001,1/13/2015,2,839.48,Canada,2
SO62002,1/13/2015,5,630.94,United States,2
SO62003,1/13/2015,4,2312.26,United States,2
SO62004,1/13/2015,3,2500.97,Canada,1
SO62005,1/13/2015,3,2396.96,United States,2
SO62006,1/13/2015,3,2428.05,France,1
SO62007,1/13/2015,1,1700.99,Australia,3
SO62008,1/13/2015,1,1120.49,Australia,3
SO62009,1/13/2015,3,2359.98,Australia,2
SO62010,1/13/2015,4,2369.97,Australia,1
SO62011,1/13/2015,2,1223.84,Canada,1
SO62012,1/13/2015,4,2433.04,United States,1
SO62013,1/13/2015,3,2398.05,Canada,2
SO62014,1/13/2015,1,2384.07,United States,3
SO62015,1/13/2015,1,34.99,United States,2
SO62016,1/13/2015,4,1184.46,France,2
SO62017,1/13/2015,1,539.99,Germany,4
SO62018,1/13/2015,1,2384.07,Australia,2
SO62019,1/13/2015,2,1249.84,Australia,1
SO62020,1/13/2015,3,2443.55,Australia,2
SO62021,1/13/2015,3,563.77,Australia,2
SO62022,1/14/2015,1,7.95,Canada,2
SO62023,1/14/2015,2,29.98,Australia,2
SO62024,1/14/2015,2,24.27,Australia,2
SO62025,1/14/2015,1,53.99,Australia,3
SO62026,1/14/2015,1,53.99,Australia,1
SO62027,1/14/2015,1,34.99,Australia,2
SO62028,1/14/2015,1,49.99,Australia,2
SO62029,1/14/2015,1,8.99,Australia,2
SO62030,1/14/2015,1,53.99,Australia,2
SO62031,1/14/2015,2,13.98,Australia,2
SO62032,1/14/2015,1,1700.99,United Kingdom,4
SO62033,1/14/2015,2,2354.98,France,3
SO62034,1/14/2015,3,2366.96,France,2
SO62035,1/14/2015,2,2329.98,Germany,2
SO62036,1/14/2015,3,63.97,Canada,2
SO62037,1/14/2015,2,39.98,United States,1
SO62038,1/14/2015,3,32.27,United States,2
SO62039,1/14/2015,1,32.6,United States,2
SO62040,1/14/2015,3,69.97,Canada,2
SO62041,1/14/2015,3,64.97,Canada,2
SO62042,1/14/2015,3,38.88,United States,1
SO62043,1/14/2015,4,119.96,United States,1
SO62044,1/14/2015,2,14.98,Canada,2
SO62045,1/14/2015,3,64.97,Canada,1
SO62046,1/14/2015,2,123.98,United States,2
SO62047,1/14/2015,1,69.99,Canada,2
SO62048,1/14/2015,2,78.98,United States,2
SO62049,1/14/2015,1,4.99,United States,3
SO62050,1/14/2015,1,4.99,United States,2
SO62051,1/14/2015,3,89.97,Canada,2
SO62052,1/14/2015,4,124.97,United Kingdom,2
SO62053,1/14/2015,3,132.97,United Kingdom,2
SO62054,1/14/2015,3,56.96,France,2
SO62055,1/14/2015,2,29.48,France,2
SO62056,1/14/2015,1,53.99,France,2
SO62057,1/14/2015,2,29.48,Germany,2
SO62058,1/14/2015,2,38.98,Germany,2
SO62059,1/14/2015,2,38.98,Germany,4
SO62060,1/14/2015,4,102.96,United Kingdom,1
SO62061,1/14/2015,3,60.47,France,2
SO62062,1/14/2015,2,37.29,United States,2
SO62063,1/14/2015,2,31.97,Canada,2
SO62064,1/14/2015,2,56.97,United States,2
SO62065,1/14/2015,1,34.99,Germany,2
SO62066,1/14/2015,4,839.46,United States,1
SO62067,1/14/2015,2,779.48,United States,2
SO62068,1/14/2015,4,572.26,United States,1
SO62069,1/14/2015,4,2384.96,United States,1
SO62070,1/14/2015,3,2351.96,United States,1
SO62071,1/14/2015,1,2294.99,United States,4
SO62072,1/14/2015,3,2309.97,United States,1
SO62073,1/14/2015,3,2370.96,United States,2
SO62074,1/14/2015,2,777.34,Germany,2
SO62075,1/14/2015,2,1223.84,Germany,2
SO62076,1/14/2015,2,2451.3,Australia,1
SO62077,1/14/2015,2,2354.99,Australia,2
SO62078,1/14/2015,2,2329.98,Australia,1
SO62079,1/14/2015,4,2369.97,Australia,1
SO62080,1/14/2015,1,539.99,United States,2
SO62081,1/14/2015,4,603.96,United States,2
SO62082,1/14/2015,4,603.96,United States,1
SO62083,1/14/2015,2,1174.48,Germany,1
SO62084,1/14/2015,2,2438.06,Australia,2
SO62085,1/14/2015,2,2438.06,Australia,3
SO62086,1/14/2015,2,574.98,Australia,1
SO62087,1/14/2015,5,639.95,Australia,1
SO62088,1/15/2015,1,8.99,Canada,4
SO62089,1/15/2015,1,7.95,Canada,2
SO62090,1/15/2015,1,24.99,Australia,1
SO62091,1/15/2015,3,69.97,Australia,2
SO62092,1/15/2015,4,94.46,Australia,2
SO62093,1/15/2015,2,56.98,Australia,2
SO62094,1/15/2015,1,53.99,Australia,2
SO62095,1/15/2015,1,159,Australia,2
SO62096,1/15/2015,1,1700.99,United Kingdom,2
SO62097,1/15/2015,3,2339.97,United Kingdom,2
SO62098,1/15/2015,2,28.98,United States,1
SO62099,1/15/2015,4,44.22,United States,2
SO62100,1/15/2015,2,33.98,United States,2
SO62101,1/15/2015,3,64.97,United States,2
SO62102,1/15/2015,3,69.97,United States,2
SO62103,1/15/2015,1,29.99,United States,2
SO62104,1/15/2015,3,122.48,United States,2
SO62105,1/15/2015,3,71.58,Canada,2
SO62106,1/15/2015,1,29.99,Canada,1
SO62107,1/15/2015,2,14.98,United States,1
SO62108,1/15/2015,2,44.98,United States,2
SO62109,1/15/2015,2,123.98,United States,3
SO62110,1/15/2015,1,69.99,Canada,2
SO62111,1/15/2015,1,4.99,United States,3
SO62112,1/15/2015,2,68.49,Canada,3
SO62113,1/15/2015,1,4.99,United States,3
SO62114,1/15/2015,2,54.98,Canada,1
SO62115,1/15/2015,4,41.95,Canada,2
SO62116,1/15/2015,2,7.28,Canada,1
SO62117,1/15/2015,2,56.97,United States,2
SO62118,1/15/2015,3,36.96,France,2
SO62119,1/15/2015,3,35.23,France,2
SO62120,1/15/2015,1,3.99,France,3
SO62121,1/15/2015,2,33.98,Germany,1
SO62122,1/15/2015,3,36.27,France,2
SO62123,1/15/2015,3,27.77,United Kingdom,2
SO62124,1/15/2015,4,35.72,France,1
SO62125,1/15/2015,2,39.99,Canada,2
SO62126,1/15/2015,1,8.99,Germany,1
SO62127,1/15/2015,3,38.47,France,2
SO62128,1/15/2015,4,898.46,United States,2
SO62129,1/15/2015,5,639.95,United States,1
SO62130,1/15/2015,3,579.97,Canada,1
SO62131,1/15/2015,2,548.98,United States,2
SO62132,1/15/2015,3,579.97,United States,1
SO62133,1/15/2015,4,2356.96,United States,1
SO62134,1/15/2015,2,2419.06,United Kingdom,2
SO62135,1/15/2015,2,2419.06,United Kingdom,2
SO62136,1/15/2015,4,2433.04,Germany,1
SO62137,1/15/2015,2,1735.98,Australia,1
SO62138,1/15/2015,3,2479.94,Australia,1
SO62139,1/15/2015,2,2451.3,Australia,2
SO62140,1/15/2015,5,2539.42,Australia,2
SO62141,1/15/2015,2,1174.48,Australia,1
SO62142,1/15/2015,2,2329.98,Australia,2
SO62143,1/15/2015,1,2319.99,Australia,2
SO62144,1/15/2015,1,2319.99,Australia,2
SO62145,1/15/2015,1,2294.99,Australia,2
SO62146,1/15/2015,2,1249.84,United States,1
SO62147,1/15/2015,2,751.34,United States,2
SO62148,1/15/2015,4,2400.34,Canada,2
SO62149,1/15/2015,1,539.99,United States,2
SO62150,1/15/2015,5,638.95,United States,1
SO62151,1/15/2015,3,1179.97,United States,2
SO62152,1/15/2015,1,539.99,United Kingdom,3
SO62153,1/15/2015,2,603.49,Germany,1
SO62154,1/15/2015,3,893.47,Australia,3
SO62155,1/15/2015,3,756.33,Australia,3
SO62156,1/15/2015,2,2419.06,Australia,2
SO62157,1/15/2015,1,539.99,Australia,2
SO62158,1/16/2015,2,13.98,United States,1
SO62159,1/16/2015,1,49.99,Canada,3
SO62160,1/16/2015,2,29.98,Australia,2
SO62161,1/16/2015,2,32.28,Australia,1
SO62162,1/16/2015,3,42.28,Australia,2
SO62163,1/16/2015,1,4.99,Australia,2
SO62164,1/16/2015,1,4.99,Australia,1
SO62165,1/16/2015,1,9.99,Australia,2
SO62166,1/16/2015,1,9.99,Australia,4
SO62167,1/16/2015,2,58.98,Australia,1
SO62168,1/16/2015,1,24.49,Australia,2
SO62169,1/16/2015,1,8.99,Australia,2
SO62170,1/16/2015,1,8.99,Australia,4
SO62171,1/16/2015,1,32.6,Australia,2
SO62172,1/16/2015,2,1725.98,France,1
SO62173,1/16/2015,1,539.99,France,3
SO62174,1/16/2015,4,1739.46,United Kingdom,2
SO62175,1/16/2015,2,839.48,United Kingdom,2
SO62176,1/16/2015,3,1759.97,Germany,1
SO62177,1/16/2015,4,2369.96,Germany,2
SO62178,1/16/2015,2,2329.98,France,1
SO62179,1/16/2015,1,53.99,United States,1
SO62180,1/16/2015,1,2.29,United States,2
SO62181,1/16/2015,4,103.46,United States,1
SO62182,1/16/2015,2,33.98,United States,1
SO62183,1/16/2015,3,33.43,United States,1
SO62184,1/16/2015,2,27.28,United States,2
SO62185,1/16/2015,3,36.27,United States,1
SO62186,1/16/2015,3,60.47,United States,2
SO62187,1/16/2015,2,29.98,United States,2
SO62188,1/16/2015,1,32.6,Canada,4
SO62189,1/16/2015,2,34.98,United States,2
SO62190,1/16/2015,2,14.98,Canada,1
SO62191,1/16/2015,3,49.97,United States,1
SO62192,1/16/2015,2,14.98,United States,1
SO62193,1/16/2015,1,8.99,Canada,1
SO62194,1/16/2015,2,13.98,Canada,1
SO62195,1/16/2015,2,39.98,United States,2
SO62196,1/16/2015,2,7.28,United States,2
SO62197,1/16/2015,2,39.98,United States,2
SO62198,1/16/2015,3,40.96,Canada,1
SO62199,1/16/2015,2,119.98,France,2
SO62200,1/16/2015,3,92.97,United Kingdom,2
SO62201,1/16/2015,2,38.98,Germany,2
SO62202,1/16/2015,1,21.49,United Kingdom,2
SO62203,1/16/2015,3,36.27,United Kingdom,1
SO62204,1/16/2015,2,23.78,United Kingdom,1
SO62205,1/16/2015,2,7.28,United Kingdom,2
SO62206,1/16/2015,1,35,United States,4
SO62207,1/16/2015,3,157.29,Canada,2
SO62208,1/16/2015,6,85.94,Canada,2
SO62209,1/16/2015,2,46.47,Canada,2
SO62210,1/16/2015,6,889.39,United States,1
SO62211,1/16/2015,3,848.47,United States,1
SO62212,1/16/2015,1,769.49,United States,2
SO62213,1/16/2015,5,663.95,United States,1
SO62214,1/16/2015,3,564.26,United States,2
SO62215,1/16/2015,1,2384.07,United Kingdom,4
SO62216,1/16/2015,4,1237.82,Germany,2
SO62217,1/16/2015,2,1735.98,Australia,1
SO62218,1/16/2015,2,2478.34,Australia,2
SO62219,1/16/2015,2,1174.48,Australia,2
SO62220,1/16/2015,2,2297.28,Australia,1
SO62221,1/16/2015,1,2294.99,Australia,2
SO62222,1/16/2015,2,2322.28,Australia,2
SO62223,1/16/2015,2,1249.84,United States,2
SO62224,1/16/2015,4,810.32,United States,1
SO62225,1/16/2015,2,2438.06,United States,2
SO62226,1/16/2015,3,1179.97,Canada,1
SO62227,1/16/2015,2,1709.98,Canada,1
SO62228,1/16/2015,2,1170.48,France,1
SO62229,1/16/2015,4,588.96,Germany,1
SO62230,1/16/2015,1,769.49,Australia,3
SO62231,1/16/2015,2,548.98,Australia,2
SO62232,1/16/2015,4,617.47,Australia,1
SO62234,1/17/2015,2,27.28,Australia,1
SO62235,1/17/2015,2,39.98,Australia,2
SO62236,1/17/2015,2,123.98,Australia,2
SO62237,1/17/2015,2,39.98,Australia,1
SO62238,1/17/2015,1,34.99,Australia,2
SO62239,1/17/2015,1,7.95,Australia,2
SO62240,1/17/2015,3,653.97,Germany,1
SO62241,1/17/2015,2,574.98,Germany,2
SO62242,1/17/2015,1,1700.99,Germany,1
SO62243,1/17/2015,4,2344.96,Germany,1
SO62244,1/17/2015,5,2370.22,Germany,1
SO62245,1/17/2015,2,161.29,Canada,2
SO62246,1/17/2015,2,11.94,United States,2
SO62247,1/17/2015,2,39.98,Canada,2
SO62248,1/17/2015,1,4.99,Canada,2
SO62250,1/17/2015,1,32.6,United States,2
SO62251,1/17/2015,5,141.94,Canada,2
SO62252,1/17/2015,4,45.22,United States,1
SO62253,1/17/2015,4,96.07,Canada,2
SO62254,1/17/2015,3,134.98,United States,2
SO62255,1/17/2015,2,14.98,Canada,2
SO62256,1/17/2015,1,69.99,Canada,4
SO62257,1/17/2015,3,49.97,United States,2
SO62258,1/17/2015,2,12.94,Canada,2
SO62259,1/17/2015,2,29.48,United States,1
SO62260,1/17/2015,2,39.98,United States,1
SO62261,1/17/2015,2,7.28,France,2
SO62262,1/17/2015,2,36.59,Germany,2
SO62263,1/17/2015,2,32.28,United Kingdom,2
SO62264,1/17/2015,3,32.27,United Kingdom,2
SO62265,1/17/2015,2,34.98,United Kingdom,1
SO62266,1/17/2015,2,39.98,France,1
SO62267,1/17/2015,2,37.29,Canada,2
SO62268,1/17/2015,2,13.98,France,2
SO62269,1/17/2015,2,85.48,United States,3
SO62270,1/17/2015,3,848.47,Canada,2
SO62271,1/17/2015,3,2370.96,United States,2
SO62272,1/17/2015,3,1714.97,Australia,2
SO62273,1/17/2015,2,2475.95,Australia,1
SO62274,1/17/2015,2,1174.48,Australia,2
SO62275,1/17/2015,2,1155.48,Australia,2
SO62276,1/17/2015,4,616.95,Australia,1
SO62277,1/17/2015,2,2322.28,Australia,2
SO62278,1/17/2015,2,1249.84,United States,2
SO62279,1/17/2015,4,2407.04,United States,2
SO62280,1/17/2015,2,1735.98,United States,2
SO62281,1/17/2015,3,565.47,Germany,1
SO62282,1/17/2015,3,828.97,Australia,2
SO62283,1/17/2015,4,1263.82,Australia,2
SO62284,1/17/2015,2,574.98,Australia,1
SO62285,1/18/2015,2,27.28,Australia,2
SO62286,1/18/2015,2,25.48,Australia,2
SO62287,1/18/2015,2,32.28,Australia,2
SO62288,1/18/2015,2,78.98,Australia,2
SO62289,1/18/2015,2,7.28,Australia,2
SO62290,1/18/2015,2,14.98,Australia,1
SO62291,1/18/2015,4,1783.96,United Kingdom,2
SO62292,1/18/2015,3,48.97,Australia,2
SO62293,1/18/2015,4,659.96,United Kingdom,1
SO62294,1/18/2015,5,2501.31,United Kingdom,1
SO62295,1/18/2015,4,2369.96,France,1
SO62296,1/18/2015,1,53.99,United States,2
SO62297,1/18/2015,3,15.23,United States,2
SO62298,1/18/2015,5,127.95,United States,1
SO62299,1/18/2015,3,31.27,United States,2
SO62300,1/18/2015,1,24.49,United States,2
SO62301,1/18/2015,2,27.28,United States,2
SO62302,1/18/2015,5,147.95,United States,2
SO62303,1/18/2015,2,93.49,Canada,1
SO62304,1/18/2015,2,10.24,United States,2
SO62305,1/18/2015,1,29.99,United States,3
SO62306,1/18/2015,3,49.97,United States,2
SO62307,1/18/2015,2,78.98,United States,2
SO62308,1/18/2015,1,69.99,Canada,3
SO62309,1/18/2015,2,119.98,United States,2
SO62310,1/18/2015,2,78.98,Canada,1
SO62311,1/18/2015,2,59.98,United States,2
SO62312,1/18/2015,2,119.98,United States,1
SO62313,1/18/2015,1,4.99,United States,4
SO62314,1/18/2015,1,4.99,Canada,3
SO62315,1/18/2015,1,4.99,United States,2
SO62316,1/18/2015,2,24.27,United States,2
SO62317,1/18/2015,2,39.98,United Kingdom,2
SO62318,1/18/2015,1,24.99,United Kingdom,2
SO62319,1/18/2015,3,32.27,United Kingdom,1
SO62320,1/18/2015,3,37.27,France,2
SO62321,1/18/2015,1,3.99,Germany,4
SO62322,1/18/2015,4,110.46,Germany,1
SO62323,1/18/2015,3,68.97,Germany,2
SO62324,1/18/2015,4,77.96,United Kingdom,2
SO62325,1/18/2015,3,83.97,France,2
SO62326,1/18/2015,2,29.48,Germany,1
SO62327,1/18/2015,3,42.28,United States,2
SO62328,1/18/2015,3,159.99,United States,1
SO62329,1/18/2015,2,56.97,Canada,2
SO62330,1/18/2015,2,574.98,United States,2
SO62331,1/18/2015,4,2369.97,United States,1
SO62332,1/18/2015,2,1754.98,Australia,1
SO62333,1/18/2015,2,2451.3,Australia,1
SO62334,1/18/2015,3,1179.97,Australia,1
SO62335,1/18/2015,2,574.98,United States,2
SO62336,1/18/2015,5,609.45,Canada,1
SO62337,1/18/2015,3,553.97,United States,1
SO62338,1/18/2015,2,1155.48,United States,2
SO62339,1/18/2015,2,574.98,United Kingdom,2
SO62340,1/18/2015,4,588.96,Germany,1
SO62341,1/18/2015,5,2442.03,United Kingdom,1
SO62342,1/18/2015,2,777.34,Australia,2
SO62343,1/18/2015,1,2384.07,Australia,2
SO62344,1/18/2015,4,562.96,Australia,1
SO62345,1/18/2015,2,603.49,Australia,1
SO62346,1/18/2015,1,539.99,Australia,2
SO62347,1/19/2015,3,63.97,Australia,2
SO62348,1/19/2015,3,74.98,Australia,2
SO62349,1/19/2015,1,49.99,Australia,2
SO62350,1/19/2015,2,38.98,Australia,1
SO62351,1/19/2015,3,58.47,Australia,2
SO62352,1/19/2015,3,893.47,United Kingdom,1
SO62353,1/19/2015,2,2304.98,United Kingdom,1
SO62354,1/19/2015,1,3.99,United States,3
SO62355,1/19/2015,3,68.97,United States,2
SO62356,1/19/2015,2,36.59,United States,2
SO62357,1/19/2015,2,34.98,Canada,2
SO62358,1/19/2015,4,45.22,United States,1
SO62359,1/19/2015,2,14.98,United States,2
SO62360,1/19/2015,2,13.98,Canada,2
SO62361,1/19/2015,1,4.99,Canada,3
SO62362,1/19/2015,2,39.98,United States,2
SO62363,1/19/2015,1,4.99,United States,2
SO62364,1/19/2015,4,113.96,United Kingdom,2
SO62365,1/19/2015,4,58.96,United Kingdom,2
SO62366,1/19/2015,2,6.28,United Kingdom,2
SO62367,1/19/2015,1,29.99,United Kingdom,3
SO62368,1/19/2015,2,23.78,Germany,1
SO62369,1/19/2015,2,33.98,France,2
SO62370,1/19/2015,2,6.28,Germany,3
SO62371,1/19/2015,2,33.98,France,2
SO62372,1/19/2015,3,68.97,Germany,1
SO62373,1/19/2015,2,39.98,France,3
SO62374,1/19/2015,2,7.28,France,2
SO62375,1/19/2015,1,21.98,United States,1
SO62376,1/19/2015,3,39.47,Germany,2
SO62377,1/19/2015,5,946.45,United States,2
SO62378,1/19/2015,3,848.47,United States,2
SO62379,1/19/2015,2,2341.97,United States,1
SO62380,1/19/2015,4,2404.95,United States,2
SO62381,1/19/2015,5,2340.94,United States,2
SO62382,1/19/2015,2,2451.3,Australia,2
SO62383,1/19/2015,2,2478.34,Australia,2
SO62384,1/19/2015,6,2410.43,Australia,1
SO62385,1/19/2015,5,2457.03,United States,2
SO62386,1/19/2015,1,2384.07,Canada,2
SO62387,1/19/2015,5,2460.99,United States,2
SO62388,1/19/2015,4,2407.04,Canada,1
SO62389,1/19/2015,1,539.99,United States,1
SO62390,1/19/2015,1,539.99,United States,1
SO62391,1/19/2015,4,567.76,United States,2
SO62392,1/19/2015,2,1129.48,Germany,3
SO62393,1/19/2015,1,742.35,Australia,1
SO62394,1/19/2015,5,613.45,Australia,1
SO62395,1/19/2015,4,588.96,Australia,2
SO62396,1/20/2015,1,34.99,Canada,2
SO62397,1/20/2015,3,63.97,Australia,1
SO62398,1/20/2015,4,127.47,Australia,2
SO62399,1/20/2015,1,29.99,Australia,4
SO62400,1/20/2015,2,23.78,Australia,3
SO62401,1/20/2015,1,21.98,Australia,2
SO62402,1/20/2015,3,88.98,Australia,1
SO62403,1/20/2015,2,30.48,Australia,2
SO62404,1/20/2015,2,39.98,Australia,2
SO62405,1/20/2015,1,2.29,Australia,1
SO62406,1/20/2015,2,599.98,Germany,2
SO62407,1/20/2015,3,1739.97,Germany,2
SO62408,1/20/2015,4,2394.97,United Kingdom,2
SO62409,1/20/2015,4,2342.93,Germany,2
SO62410,1/20/2015,4,2369.96,United Kingdom,2
SO62411,1/20/2015,1,2319.99,France,2
SO62412,1/20/2015,3,14.23,Canada,1
SO62413,1/20/2015,2,7.28,Canada,2
SO62414,1/20/2015,3,68.97,United States,1
SO62415,1/20/2015,2,33.98,United States,3
SO62416,1/20/2015,4,40.22,United States,1
SO62417,1/20/2015,1,9.99,United States,1
SO62418,1/20/2015,3,23.97,United States,2
